Week_Start_Date,Agency,Final Incident Type,of_Incidents_Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call_to_FDNY_Job_Creation,Call to EMS Pickup,Call_to_Agency_Job_Creation,Call_to_Agency_Dispatch,Call_to_Agency_Arrival,Call_to_First_Arrival(Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median_FDNY_Pickup,Median FDNY Job Creation,Median_Ems_Pickup,Median Ems Job Creation,Median_Dispatch,Median_Travel,Median_Cumulative_First_Arrival(Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
4/3/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,187,3.57,101.17,,,,,348.98,1401.35,1390.4,3,83,,,,,114,609,960,17.54,4.13,,,1.63,0.06,,
4/3/2017,NYPD (Non-CIP),Possible Crimes,7723,3.63,154.91,,,,,713.59,2628.48,2542.84,3,122,,,,,219,941,1478,31.91,9.31,,,2.52,0.06,,
4/3/2017,NYPD (Non-CIP),Vehicle Accident,3652,3.45,177.51,,,,,846.28,3563.35,3480.63,3,149,,,,,279,1800,2468,45.28,11.15,,,2.9,0.06,,
3/27/2017,EMS,1. Life Threating Med Emergencies,9440,3.58,63.77,,,68.82,131.13,156.77,532.79,471.33,3,71.5,,,10.5,42.5,77.5,331.5,409.75,6.27,1.44,0.97,0.11,1.01,0.06,,
3/27/2017,EMS,2. Non-Life Threatening Med Emergencies,12936,3.53,82.1,,,89.02,146.25,186.34,692.98,610.55,3,85,,,10,46,82.5,441,530,8.44,1.63,0.89,0.15,1.31,0.06,,
3/27/2017,FDNY,1. Structural Fires,268,3.46,91.67,,,,,106.19,298.24,293.24,3,67.5,,,,,11,189,276.5,3.2,0.24,,,1.47,0.06,,
3/27/2017,FDNY,2. Non-Structural Fires,243,3.54,78.86,,,,,94.1,352.94,333.16,3,63,,,,,11,236,326,4.31,0.25,,,1.26,0.06,,
3/27/2017,FDNY,3. Medical Emergencies,3147,3.59,180.91,,,72.73,177.06,204.58,478.42,411.62,3,116,,,5,53,7,256,388,4.56,0.39,1.78,0.09,2.96,0.06,,
3/27/2017,FDNY,4. Non-Medical Emergencies,2683,3.53,181.03,,,,,198.51,502.48,456.36,3,81,,,,,13,267,385,5.07,0.29,,,2.96,0.06,,
3/27/2017,NYPD,1. Critical,921,3.4,123.06,,,,,209.14,376.55,367.33,3,95,,,,,56,132,318,2.79,1.43,,,1.99,0.06,,
3/27/2017,NYPD,2. Serious,1975,3.49,128.19,,,,,236.11,504.42,484.69,3,98,,,,,69,171,381,4.47,1.8,,,2.08,0.06,,
3/27/2017,NYPD,3. Non-Critical,614,3.39,165.42,,,,,393.18,998.3,995.59,3,140.5,,,,,106.5,347.5,674.5,10.09,3.8,,,2.7,0.06,,
3/27/2017,NYPD (Non-CIP),Alarms,2292,3.5,125.29,,,,,607.48,2373.57,2373.57,3,107,,,,,231.5,946.5,1542,29.43,8.04,,,2.03,0.06,,
3/27/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1365,3.53,173.59,,,,,638.42,1894.24,1875.12,3,146,,,,,201,587,1148,20.93,7.75,,,2.83,0.06,,
3/27/2017,NYPD (Non-CIP),Dispute,5236,3.43,182.91,,,,,671.31,2155.19,2147.91,3,157,,,,,195.5,725,1323.5,24.73,8.14,,,2.99,0.06,,
3/27/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,397,3.47,119.49,,,,,213.94,1808.22,866.38,3,88,,,,,52,960,397,26.57,1.57,,,1.93,0.06,,
3/27/2017,NYPD (Non-CIP),Other Crimes (In Progress),2414,3.56,164.45,,,,,365.97,907.62,903.75,3,137,,,,,97.5,304,624.5,9.03,3.36,,,2.68,0.06,,
3/27/2017,NYPD (Non-CIP),Past Crime,3021,3.52,217.06,,,,,828.47,3284.84,3231.66,3,184,,,,,242,1286,2064,40.94,10.19,,,3.56,0.06,,
3/27/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,210,3.66,104.63,,,,,417.04,1416.7,1416,3,84,,,,,130,615.5,941,16.66,5.21,,,1.68,0.06,,
3/27/2017,NYPD (Non-CIP),Possible Crimes,7428,3.51,154.54,,,,,645.71,2445.19,2385.54,3,120,,,,,208.5,866,1406,29.99,8.19,,,2.52,0.06,,
3/27/2017,NYPD (Non-CIP),Vehicle Accident,3555,3.41,175.99,,,,,780.17,3469.07,3401.12,3,148,,,,,286,1744,2402,44.81,10.07,,,2.88,0.06,,
3/20/2017,EMS,1. Life Threating Med Emergencies,9316,3.7,63.3,,,68.21,129.14,155.97,537.58,475.37,3,69.5,,,10,42.5,76.5,337,411,6.36,1.44,0.94,0.11,1,0.06,,
3/20/2017,EMS,2. Non-Life Threatening Med Emergencies,13249,3.7,81.13,,,87.33,139.21,184.49,710.14,628.17,3,82,,,10,46.5,82.5,449.5,534.5,8.76,1.59,0.77,0.13,1.29,0.06,,
3/20/2017,FDNY,1. Structural Fires,325,3.5,87.57,,,,,100.01,298.61,289.77,3,66,,,,,10,195,278,3.31,0.21,,,1.4,0.06,,
3/20/2017,FDNY,2. Non-Structural Fires,298,3.64,84.92,,,,,98.74,368.26,357.86,3,64,,,,,10.5,251,335.5,4.49,0.23,,,1.35,0.06,,
3/20/2017,FDNY,3. Medical Emergencies,3071,3.76,199.87,,,72.31,195.51,222.89,501.49,421.43,3,118,,,5,55,7,260,391,4.64,0.38,2.1,0.09,3.27,0.06,,
3/20/2017,FDNY,4. Non-Medical Emergencies,2686,3.8,185.96,,,,,202.18,506.78,458.84,3,83,,,,,12,270,386.5,5.08,0.27,,,3.04,0.06,,
3/20/2017,NYPD,1. Critical,919,3.74,124.76,,,,,214.95,417.6,405.86,3,97,,,,,58,126,321,3.38,1.5,,,2.02,0.06,,
3/20/2017,NYPD,2. Serious,1920,3.61,126.4,,,,,241.58,519.78,503.05,3,97,,,,,68,171,385.5,4.64,1.92,,,2.05,0.06,,
3/20/2017,NYPD,3. Non-Critical,672,3.67,165.6,,,,,389.7,1009.29,1007.05,3,140,,,,,106.5,320,658.5,10.33,3.74,,,2.7,0.06,,
3/20/2017,NYPD (Non-CIP),Alarms,2490,3.63,125.81,,,,,644.11,2561.52,2561.52,3,109,,,,,248.5,939.5,1519,31.96,8.64,,,2.04,0.06,,
3/20/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1375,3.67,171.29,,,,,615.74,1799.7,1783.57,3,148,,,,,174,531,1045,19.73,7.41,,,2.79,0.06,,
3/20/2017,NYPD (Non-CIP),Dispute,5039,3.52,182.52,,,,,711.37,2298.69,2285.39,3,154,,,,,203,735,1330,26.46,8.81,,,2.98,0.06,,
3/20/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,474,3.64,126.91,,,,,213.02,1948.72,962.58,3,95.5,,,,,52,1054,408.5,28.93,1.44,,,2.05,0.06,,
3/20/2017,NYPD (Non-CIP),Other Crimes (In Progress),2399,3.72,166.73,,,,,384.15,936.86,931.03,3,141,,,,,102,303,621,9.21,3.62,,,2.72,0.06,,
3/20/2017,NYPD (Non-CIP),Past Crime,3052,3.61,223.91,,,,,843.36,3527.36,3476.64,3,189,,,,,249,1463.5,2247.5,44.73,10.32,,,3.67,0.06,,
3/20/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,197,3.7,103.49,,,,,376.42,1402.57,1396.37,3,81,,,,,130,545,882,17.1,4.55,,,1.66,0.06,,
3/20/2017,NYPD (Non-CIP),Possible Crimes,7422,3.65,161.1,,,,,694.36,2595.56,2518.49,3,126,,,,,215,917,1480.5,31.69,8.89,,,2.62,0.06,,
3/20/2017,NYPD (Non-CIP),Vehicle Accident,3703,3.57,179.18,,,,,844.4,3665.14,3590.75,3,149,,,,,288,1761,2509,47.01,11.09,,,2.93,0.06,,
3/13/2017,EMS,1. Life Threating Med Emergencies,9536,3.92,65.13,,,70.16,118.46,155.31,585.07,513.09,3,71,,,10.5,42.5,80,367.5,438,7.16,1.4,0.75,0.11,1.02,0.07,,
3/13/2017,EMS,2. Non-Life Threatening Med Emergencies,13379,3.88,79.6,,,86,91.52,227.66,849.37,742.8,3,82.5,,,10.5,45,85,496,573.5,10.36,2.34,0.08,0.14,1.26,0.06,,
3/13/2017,FDNY,1. Structural Fires,324,3.84,79.7,,,,,93.4,308.56,302.44,3,68,,,,,10,210,295,3.59,0.23,,,1.26,0.06,,
3/13/2017,FDNY,2. Non-Structural Fires,594,4.33,108.32,,,,,124.74,395.25,376.22,3,69,,,,,13,253.5,351,4.51,0.27,,,1.73,0.07,,
3/13/2017,FDNY,3. Medical Emergencies,3115,3.94,196.32,,,72.18,192.15,225.27,525.91,447.02,3,119,,,5,57,7,274,411,5.01,0.48,2.04,0.09,3.21,0.07,,
3/13/2017,FDNY,4. Non-Medical Emergencies,2967,3.95,186.92,,,,,206.94,535.56,486.16,3,84,,,,,13,284,406,5.47,0.34,,,3.05,0.07,,
3/13/2017,NYPD,1. Critical,847,3.78,130.84,,,,,216.46,411.06,404.45,3,98,,,,,56,147,342,3.24,1.43,,,2.12,0.06,,
3/13/2017,NYPD,2. Serious,1779,3.84,130.54,,,,,246.59,538.94,521.66,3,100,,,,,68,195,408,4.87,1.93,,,2.11,0.06,,
3/13/2017,NYPD,3. Non-Critical,610,3.76,172.38,,,,,407.26,1049.73,1048.43,3,146,,,,,107.5,342,685,10.71,3.91,,,2.81,0.06,,
3/13/2017,NYPD (Non-CIP),Alarms,2879,3.86,128.15,,,,,577.55,2339.83,2339.53,3,109,,,,,209,886,1395,29.37,7.49,,,2.07,0.06,,
3/13/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1254,3.82,180.75,,,,,605.56,1743.26,1736.5,3,157,,,,,169.5,579.5,1067,18.96,7.08,,,2.95,0.06,,
3/13/2017,NYPD (Non-CIP),Dispute,5136,3.77,184.68,,,,,707.17,2305.47,2289.65,3,155,,,,,184,745.5,1332,26.64,8.71,,,3.02,0.06,,
3/13/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,398,4.22,116.92,,,,,216.35,2119.6,806.84,3,80.5,,,,,53.5,1105.5,391.5,31.72,1.66,,,1.88,0.07,,
3/13/2017,NYPD (Non-CIP),Other Crimes (In Progress),2180,3.96,172.65,,,,,409.82,992.09,983.93,3,145,,,,,96,318,630.5,9.7,3.95,,,2.81,0.07,,
3/13/2017,NYPD (Non-CIP),Past Crime,2588,3.85,231.57,,,,,852,3519.36,3457.62,3,191,,,,,252,1481,2263.5,44.46,10.34,,,3.8,0.06,,
3/13/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,176,3.6,105.15,,,,,479.36,1648.06,1648.06,3,78,,,,,101,759,1048.5,19.48,6.24,,,1.69,0.06,,
3/13/2017,NYPD (Non-CIP),Possible Crimes,7057,3.8,161.43,,,,,704.03,2587.95,2478.11,3,127,,,,,213,912,1426,31.4,9.04,,,2.63,0.06,,
3/13/2017,NYPD (Non-CIP),Vehicle Accident,3893,3.86,181.23,,,,,848.19,3726.98,3668.65,3,151,,,,,284,1819,2534,47.98,11.12,,,2.96,0.06,,
3/6/2017,EMS,1. Life Threating Med Emergencies,8670,3.49,61.88,,,66.84,131.69,155.96,528.29,467.35,3,70.5,,,10.5,42,77.5,333,401,6.21,1.44,0.99,0.11,0.98,0.06,,
3/6/2017,EMS,2. Non-Life Threatening Med Emergencies,11928,3.47,81.7,,,88.41,152.92,181.62,657.87,583.04,3,82.5,,,11,47,83,415.75,507,7.94,1.55,1,0.14,1.31,0.06,,
3/6/2017,FDNY,1. Structural Fires,288,3.57,80.38,,,,,92.97,287.08,279.99,3,63.5,,,,,9,188,275,3.24,0.21,,,1.28,0.06,,
3/6/2017,FDNY,2. Non-Structural Fires,205,3.5,77.76,,,,,89.6,352.6,336.27,3,60,,,,,10,236,309,4.38,0.2,,,1.24,0.06,,
3/6/2017,FDNY,3. Medical Emergencies,2816,3.47,177.58,,,69.62,173.82,201.66,474.77,399.38,3,113,,,5,50,7,254,380,4.55,0.41,1.77,0.09,2.9,0.06,,
3/6/2017,FDNY,4. Non-Medical Emergencies,2477,3.49,185.8,,,,,203.68,508.16,462.13,3,79,,,,,12,269,381,5.07,0.3,,,3.04,0.06,,
3/6/2017,NYPD,1. Critical,814,3.54,117.12,,,,,203.92,414.37,404.7,3,91,,,,,55,136,324.5,3.51,1.45,,,1.89,0.06,,
3/6/2017,NYPD,2. Serious,1792,3.5,121.71,,,,,231.56,489.68,473.12,3,97,,,,,66,169.5,377.5,4.3,1.83,,,1.97,0.06,,
3/6/2017,NYPD,3. Non-Critical,679,3.49,173.01,,,,,402.87,1034.93,1029.12,3,140,,,,,102,333,670,10.53,3.83,,,2.83,0.06,,
3/6/2017,NYPD (Non-CIP),Alarms,2516,3.54,120.13,,,,,597.47,2387.3,2386.31,3,104,,,,,225.5,962,1493,29.83,7.96,,,1.94,0.06,,
3/6/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1246,3.43,162.51,,,,,586.99,1739.2,1729.39,3,146,,,,,169.5,514.5,966,19.2,7.07,,,2.65,0.06,,
3/6/2017,NYPD (Non-CIP),Dispute,4835,3.42,176.19,,,,,621.28,2123.02,2115.15,3,148,,,,,170,701,1247,25.03,7.42,,,2.88,0.06,,
3/6/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,414,3.73,112.79,,,,,204.45,1806.93,845.89,3,86.5,,,,,49,954.5,398,26.71,1.53,,,1.82,0.06,,
3/6/2017,NYPD (Non-CIP),Other Crimes (In Progress),2181,3.45,159.49,,,,,369.84,902.43,899.56,3,133,,,,,96,295,612,8.88,3.51,,,2.6,0.06,,
3/6/2017,NYPD (Non-CIP),Past Crime,2774,3.41,208.11,,,,,778.5,3303.46,3261.32,3,177.5,,,,,230,1368,2052.5,42.08,9.51,,,3.41,0.06,,
3/6/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,188,3.71,105.9,,,,,399.05,1656.36,1626.73,3,85.5,,,,,119,810.5,1173,20.96,4.89,,,1.7,0.06,,
3/6/2017,NYPD (Non-CIP),Possible Crimes,6586,3.43,154.63,,,,,639.43,2471.17,2399.36,3,120,,,,,202.5,903.5,1405.5,30.53,8.08,,,2.52,0.06,,
3/6/2017,NYPD (Non-CIP),Vehicle Accident,3359,3.25,167.07,,,,,728.15,3368.65,3328.57,3,140,,,,,245,1691,2310,44.01,9.35,,,2.73,0.05,,
2/27/2017,EMS,1. Life Threating Med Emergencies,9042,3.54,62.86,,,67.76,131.65,155.81,527.9,469.05,3,70.25,,,10,41,73.5,331.75,405.75,6.2,1.42,0.97,0.11,0.99,0.06,,
2/27/2017,EMS,2. Non-Life Threatening Med Emergencies,12762,3.56,81.43,,,87.6,150.34,180.69,657.46,583.43,3,80.5,,,10.5,46.5,80,426.5,508.5,7.95,1.55,0.98,0.13,1.3,0.06,,
2/27/2017,FDNY,1. Structural Fires,349,3.35,78.86,,,,,91.98,295.9,291.38,3,63,,,,,10,195,276,3.4,0.22,,,1.26,0.06,,
2/27/2017,FDNY,2. Non-Structural Fires,207,3.34,83.94,,,,,96.92,349.89,347.56,3,61,,,,,10,241,319,4.22,0.22,,,1.34,0.06,,
2/27/2017,FDNY,3. Medical Emergencies,3002,3.51,175.85,,,70.48,172.05,203.14,479.71,409.56,3,113,,,5,50,7,257,382,4.61,0.45,1.73,0.09,2.87,0.06,,
2/27/2017,FDNY,4. Non-Medical Emergencies,2916,3.52,196.07,,,,,213.05,524.12,483.28,3,82,,,,,12,275,389,5.18,0.28,,,3.21,0.06,,
2/27/2017,NYPD,1. Critical,875,3.47,122.11,,,,,209.88,380.13,371.36,3,91,,,,,58,132,308,2.84,1.46,,,1.98,0.06,,
2/27/2017,NYPD,2. Serious,1884,3.56,124.42,,,,,224.34,496.11,477.84,3,96,,,,,68,179,388.5,4.53,1.67,,,2.01,0.06,,
2/27/2017,NYPD,3. Non-Critical,660,3.55,167.1,,,,,390.21,975.06,963.92,3,141,,,,,113,356.5,702.5,9.75,3.72,,,2.73,0.06,,
2/27/2017,NYPD (Non-CIP),Alarms,2957,3.56,120.29,,,,,602.76,2337.28,2335.43,3,103,,,,,212,853,1361,28.91,8.04,,,1.95,0.06,,
2/27/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1238,3.45,164.99,,,,,605.02,1749.82,1725.52,3,142,,,,,156,519,956.5,19.08,7.33,,,2.69,0.06,,
2/27/2017,NYPD (Non-CIP),Dispute,5128,3.47,178.2,,,,,673.31,2111.93,2101.31,3,151,,,,,184,662,1268.5,23.98,8.25,,,2.91,0.06,,
2/27/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,413,3.56,114.68,,,,,205.26,1931.41,963.9,3,88,,,,,60,1047,392,28.77,1.51,,,1.85,0.06,,
2/27/2017,NYPD (Non-CIP),Other Crimes (In Progress),2359,3.54,159.16,,,,,346.51,865.12,860.51,3,132,,,,,96,302,610,8.64,3.12,,,2.59,0.06,,
2/27/2017,NYPD (Non-CIP),Past Crime,3025,3.38,212.18,,,,,798.91,3266.45,3226.25,3,182,,,,,231,1365,2075,41.13,9.78,,,3.48,0.06,,
2/27/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,183,3.87,102.61,,,,,396.7,1512.55,1479.47,3,86,,,,,121,638,1019,18.6,4.9,,,1.65,0.06,,
2/27/2017,NYPD (Non-CIP),Possible Crimes,7426,3.48,156.13,,,,,664.22,2504.87,2413.43,3,122,,,,,196.5,885.5,1373,30.68,8.47,,,2.54,0.06,,
2/27/2017,NYPD (Non-CIP),Vehicle Accident,3431,3.23,167.4,,,,,786.83,3407.77,3352.58,3,142,,,,,279,1722,2375,43.68,10.32,,,2.74,0.05,,
2/20/2017,EMS,1. Life Threating Med Emergencies,9062,3.75,63.56,,,68.56,133.47,157.98,516.51,457.94,3,65.5,,,11,42.5,76.5,321,390,5.98,1.46,1.01,0.11,1,0.06,,
2/20/2017,EMS,2. Non-Life Threatening Med Emergencies,12448,3.7,83.31,,,89.68,152.91,183.13,635.36,570.45,3,82.75,,,10.5,46.5,81.75,404,497,7.54,1.57,0.99,0.14,1.33,0.06,,
2/20/2017,FDNY,1. Structural Fires,292,3.66,79.23,,,,,91.15,280.34,278.21,3,66,,,,,10,185,276,3.15,0.2,,,1.26,0.06,,
2/20/2017,FDNY,2. Non-Structural Fires,235,3.59,85.13,,,,,97.44,360.65,352.42,3,68,,,,,9,232,327,4.39,0.21,,,1.36,0.06,,
2/20/2017,FDNY,3. Medical Emergencies,2939,3.75,178.38,,,71.88,174.58,204.49,472.65,399.45,3,111,,,5,49,7,253,380,4.47,0.44,1.75,0.09,2.91,0.06,,
2/20/2017,FDNY,4. Non-Medical Emergencies,2615,3.71,175.65,,,,,191.94,489.94,459.22,3,83,,,,,12,265,379,4.97,0.27,,,2.87,0.06,,
2/20/2017,NYPD,1. Critical,1016,3.69,117.88,,,,,197.59,382.31,371.04,3,91,,,,,54,132,313.5,3.08,1.33,,,1.9,0.06,,
2/20/2017,NYPD,2. Serious,2028,3.66,122.81,,,,,226.62,467.17,451.61,3,98,,,,,69,172,381.5,4.01,1.73,,,1.99,0.06,,
2/20/2017,NYPD,3. Non-Critical,719,3.66,170.41,,,,,374.9,965.13,934.08,3,136,,,,,102,329,639,9.84,3.41,,,2.78,0.06,,
2/20/2017,NYPD (Non-CIP),Alarms,2263,3.61,128.56,,,,,592.78,2298.51,2298.51,3,110,,,,,215,921,1483,28.43,7.74,,,2.08,0.06,,
2/20/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1376,3.61,174.19,,,,,564.23,1684.39,1664.47,3,156,,,,,163,504,1005.5,18.67,6.5,,,2.84,0.06,,
2/20/2017,NYPD (Non-CIP),Dispute,5084,3.67,181.97,,,,,643.32,2031.79,2021.97,3,154,,,,,177,660,1213,23.14,7.69,,,2.97,0.06,,
2/20/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,393,3.71,119.04,,,,,200.86,1652.16,785.82,3,93,,,,,51,863,394,24.19,1.36,,,1.92,0.06,,
2/20/2017,NYPD (Non-CIP),Other Crimes (In Progress),2416,3.69,167.14,,,,,358.38,891.68,886.6,3,140,,,,,96,310.5,620,8.89,3.19,,,2.72,0.06,,
2/20/2017,NYPD (Non-CIP),Past Crime,3117,3.47,214.93,,,,,720.29,2959.68,2909.64,3,183,,,,,207,1275,1926,37.32,8.42,,,3.52,0.06,,
2/20/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,216,3.71,105.04,,,,,418.1,1333.68,1333.68,3,82,,,,,94,541.5,876,15.26,5.22,,,1.69,0.06,,
2/20/2017,NYPD (Non-CIP),Possible Crimes,7474,3.64,155.01,,,,,601.31,2252.5,2183.95,3,121,,,,,177,803.5,1298,27.52,7.44,,,2.52,0.06,,
2/20/2017,NYPD (Non-CIP),Vehicle Accident,3032,3.39,179.29,,,,,721.65,3105.9,3073.37,3,151,,,,,249,1562.5,2249,39.74,9.04,,,2.93,0.06,,
2/13/2017,EMS,1. Life Threating Med Emergencies,9668,3.72,62.92,,,67.51,130.34,157.28,539.42,478.01,3,67,,,10,44.5,79,344.5,417,6.37,1.44,0.95,0.1,0.99,0.06,,
2/13/2017,EMS,2. Non-Life Threatening Med Emergencies,13313,3.74,81.28,,,87.56,137.58,187.23,710.16,624.77,3,82,,,10,47.75,84,439,527,8.72,1.64,0.76,0.14,1.29,0.06,,
2/13/2017,FDNY,1. Structural Fires,254,3.56,80.07,,,,,91.89,286.26,283.01,3,67,,,,,10,188,274,3.24,0.2,,,1.28,0.06,,
2/13/2017,FDNY,2. Non-Structural Fires,281,3.62,99.04,,,,,115.36,367.77,347.55,3,67,,,,,10,233,330,4.21,0.27,,,1.59,0.06,,
2/13/2017,FDNY,3. Medical Emergencies,3131,3.76,184.7,,,70.36,180.72,213.67,491.83,417.14,3,114,,,5,51,7,261,387,4.64,0.48,1.88,0.09,3.02,0.06,,
2/13/2017,FDNY,4. Non-Medical Emergencies,2955,3.79,216.24,,,,,232.72,531.97,490.29,3,82,,,,,12,270,383,4.99,0.27,,,3.54,0.06,,
2/13/2017,NYPD,1. Critical,914,3.75,115.22,,,,,212.99,401.04,389.65,3,88,,,,,58,132,313,3.13,1.63,,,1.86,0.06,,
2/13/2017,NYPD,2. Serious,2023,3.65,124.29,,,,,233.89,497.68,481.05,3,96,,,,,69,180,391,4.4,1.83,,,2.01,0.06,,
2/13/2017,NYPD,3. Non-Critical,692,3.73,167.5,,,,,384.01,958.52,952.54,3,137,,,,,106,323.5,636.5,9.58,3.61,,,2.73,0.06,,
2/13/2017,NYPD (Non-CIP),Alarms,2706,3.75,127.33,,,,,603.38,2477.96,2477.71,3,108,,,,,220.5,950,1511.5,31.24,7.93,,,2.06,0.06,,
2/13/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1237,3.58,169.93,,,,,629.43,1861.84,1850.76,3,147,,,,,175,564,1063,20.54,7.66,,,2.77,0.06,,
2/13/2017,NYPD (Non-CIP),Dispute,5101,3.58,180.86,,,,,690.67,2189.07,2165.01,3,154,,,,,192,716,1314,24.97,8.5,,,2.95,0.06,,
2/13/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,468,3.79,114.15,,,,,207.12,1972.69,828.51,3,85,,,,,54,1084.5,387.5,29.43,1.55,,,1.84,0.06,,
2/13/2017,NYPD (Non-CIP),Other Crimes (In Progress),2341,3.61,161.91,,,,,375.88,893.28,889.06,3,135,,,,,97,288,605,8.62,3.57,,,2.64,0.06,,
2/13/2017,NYPD (Non-CIP),Past Crime,2974,3.46,212.84,,,,,874.68,3454.72,3387.96,3,183,,,,,259.5,1438.5,2203,43,11.03,,,3.49,0.06,,
2/13/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,214,3.63,104.81,,,,,449.45,1748.3,1736.24,3,85,,,,,129,875.5,1278,21.65,5.74,,,1.69,0.06,,
2/13/2017,NYPD (Non-CIP),Possible Crimes,7571,3.65,161.21,,,,,696.51,2583.33,2483.11,3,127,,,,,212,913,1435,31.45,8.92,,,2.63,0.06,,
2/13/2017,NYPD (Non-CIP),Vehicle Accident,3691,3.42,180.33,,,,,847.35,3630.98,3566.7,3,154,,,,,301,1734,2472,46.39,11.12,,,2.95,0.06,,
2/6/2017,EMS,1. Life Threating Med Emergencies,9608,3.74,64.06,,,68.6,124.97,157,565.43,499.3,3,69.5,,,9.75,44.5,79.5,356.25,431.75,6.81,1.41,0.84,0.1,1.01,0.06,,
2/6/2017,EMS,2. Non-Life Threatening Med Emergencies,13372,3.7,80.44,,,86.56,125.66,211.58,779.64,674.95,3,84.5,,,10,48,87,469,555,9.47,2.01,0.58,0.13,1.28,0.06,,
2/6/2017,FDNY,1. Structural Fires,304,3.58,95.23,,,,,108.63,310.86,294.66,3,66.5,,,,,11,197,285.5,3.37,0.22,,,1.53,0.06,,
2/6/2017,FDNY,2. Non-Structural Fires,880,3.42,91.35,,,,,108.63,362.85,356.25,3,66,,,,,14,246.5,340,4.24,0.29,,,1.47,0.06,,
2/6/2017,FDNY,3. Medical Emergencies,2193,3.46,197.43,,,72.03,193.23,226.65,507.5,431.45,3,115,,,5,51,7,266,396,4.68,0.49,2.06,0.09,3.23,0.06,,
2/6/2017,FDNY,4. Non-Medical Emergencies,2975,3.69,185.91,,,,,203.52,509.53,466.9,3,83,,,,,12,273,384,5.1,0.29,,,3.04,0.06,,
2/6/2017,NYPD,1. Critical,880,3.62,124.63,,,,,215.31,414.07,402.28,3,93,,,,,60,147.5,335,3.31,1.51,,,2.02,0.06,,
2/6/2017,NYPD,2. Serious,1861,3.6,130.41,,,,,241.58,523.75,511.26,3,100,,,,,69,198,413,4.7,1.85,,,2.11,0.06,,
2/6/2017,NYPD,3. Non-Critical,668,3.82,165.94,,,,,401.55,998.15,988.13,3,142,,,,,108,368,699.5,9.94,3.93,,,2.7,0.06,,
2/6/2017,NYPD (Non-CIP),Alarms,2589,3.68,130.62,,,,,593.99,2312.74,2312.74,3,110,,,,,225,937,1478,28.65,7.72,,,2.12,0.06,,
2/6/2017,NYPD (Non-CIP),Disorderly Person/Group/Noise,1139,3.59,172.66,,,,,620.13,1789.51,1778.8,3,147,,,,,177,595,1139,19.49,7.46,,,2.82,0.06,,
2/6/2017,NYPD (Non-CIP),Dispute,4969,3.57,183.93,,,,,699.47,2193.43,2186.53,3,158,,,,,184,724,1301,24.9,8.59,,,3.01,0.06,,
2/6/2017,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,449,3.65,122.46,,,,,232.73,1879.35,823.64,3,88,,,,,63,1015,398,27.44,1.84,,,1.98,0.06,,
2/6/2017,NYPD (Non-CIP),Other Crimes (In Progress),2124,3.79,167.32,,,,,375.48,900.67,898.99,3,134,,,,,96.5,301.5,630,8.75,3.47,,,2.73,0.06,,
2/6/2017,NYPD (Non-CIP),Past Crime,2840,3.52,219.49,,,,,831.2,3337.46,3286.13,3,190.5,,,,,244,1441.5,2164,41.77,10.2,,,3.6,0.06,,
2/6/2017,NYPD (Non-CIP),Police Officer/Security Holding Suspect,202,3.56,107.28,,,,,392.79,1720.32,1695.81,3,79,,,,,120.5,688,1032,22.13,4.76,,,1.73,0.06,,
2/6/2017,NYPD (Non-CIP),Possible Crimes,6915,3.68,160.03,,,,,680.22,2481.65,2403.05,3,125,,,,,205,889,1425,30.02,8.67,,,2.61,0.06,,
